id	sym	MCF7_ctl_1	MCF7_ctl_2	MCF7_ctl_3	MCF7_WNT5A_1	MCF7_WNT5A_2	MCF7_WNT5A_3
ENSG00000261469	na	31	27	29	16	15	30
ENSG00000261471	na	1	1	5	0	2	0
ENSG00000261474	na	68	62	45	45	76	84
ENSG00000261476	na	19	21	21	15	16	21
ENSG00000261478	na	0	0	0	1	0	0
ENSG00000261480	na	7	12	6	4	4	9
ENSG00000261481	na	7	1	0	0	2	1
ENSG00000261485	PAN3-AS1	54	64	44	33	46	47
ENSG00000261487	na	0	1	1	0	2	1
ENSG00000261488	na	4	8	2	3	3	6
ENSG00000261489	na	0	0	0	0	0	1
ENSG00000261490	na	51	49	47	39	57	50
ENSG00000261491	DNM1P31	0	0	0	0	0	1
ENSG00000261496	na	1	3	2	1	1	0
ENSG00000261498	LINC00566	0	2	1	0	0	0
ENSG00000261501	na	21	29	26	17	24	24
ENSG00000261502	na	22	16	22	12	16	11
ENSG00000261504	na	4	5	4	5	4	2
ENSG00000261505	na	351	412	280	268	307	327
ENSG00000261512	na	15	26	17	14	20	19
ENSG00000261513	na	4	4	0	2	2	5
ENSG00000261519	na	11	11	8	7	6	9
ENSG00000261526	na	106	86	77	67	105	83
ENSG00000261527	na	3	5	4	2	4	2
ENSG00000261528	na	3	10	9	7	4	7
ENSG00000261529	na	1	8	5	6	2	1
ENSG00000261534	na	109	95	106	76	88	77
ENSG00000261535	na	4	3	2	3	2	3
ENSG00000261537	na	1	6	2	1	2	3
ENSG00000261540	na	1	0	2	1	1	1
ENSG00000261541	na	19	14	16	12	11	7
ENSG00000261542	na	16	17	11	7	23	19
ENSG00000261543	na	0	0	0	1	0	0
ENSG00000261544	na	0	1	4	0	1	0
ENSG00000261546	na	16	17	17	12	11	14
ENSG00000261553	na	10	7	3	7	9	8
ENSG00000261556	SMG1P7	460	508	401	313	505	479
ENSG00000261557	EEF1A1P38	18	17	16	22	18	21
ENSG00000261560	na	57	81	62	47	60	70
ENSG00000261564	na	0	1	1	0	0	0
ENSG00000261568	na	0	1	0	0	0	0
ENSG00000261569	na	0	1	0	0	0	0
ENSG00000261570	na	0	0	0	0	0	2
ENSG00000261572	na	8	9	7	4	9	11
ENSG00000261574	na	6	7	8	3	9	11
ENSG00000261575	na	13	6	20	8	15	12
ENSG00000261578	na	298	207	284	298	246	267
ENSG00000261582	na	4	14	5	5	4	9
ENSG00000261584	na	115	142	105	67	115	100
ENSG00000261586	na	2	2	3	1	1	5
ENSG00000261587	TMEM249	6	7	3	2	5	6
ENSG00000261588	na	10	32	21	14	24	22
ENSG00000261590	na	0	1	0	0	1	2
ENSG00000261592	na	9	10	6	11	6	8
ENSG00000261594	TPBGL	8	5	5	3	5	4
ENSG00000261595	na	1	2	2	0	2	3
ENSG00000261596	na	19	27	16	16	21	12
ENSG00000261599	HERC2P8	7	6	4	3	6	11
ENSG00000261600	na	4	9	3	7	7	7
ENSG00000261604	na	7	8	6	2	8	6
ENSG00000261606	na	17	5	11	10	6	7
ENSG00000261609	GAN	6404	6101	5738	4786	5638	6161
ENSG00000261610	na	18	12	16	9	15	6
ENSG00000261613	na	126	139	92	90	142	130
ENSG00000261614	na	0	0	1	0	1	0
ENSG00000261615	na	7	8	5	5	4	4
ENSG00000261616	na	36	38	28	16	24	27
ENSG00000261617	na	12	4	6	3	5	15
ENSG00000261618	na	1	1	1	0	2	1
ENSG00000261620	HMGN2P41	3	1	3	1	4	0
ENSG00000261621	na	0	0	0	0	0	1
ENSG00000261623	na	1	2	3	2	3	3
ENSG00000261624	na	0	0	1	0	0	1
ENSG00000261625	na	0	0	0	0	1	0
ENSG00000261628	na	1	0	1	0	1	1
ENSG00000261629	na	0	0	1	0	0	0
ENSG00000261630	na	15	13	13	11	3	15
ENSG00000261632	na	0	0	0	2	1	0
ENSG00000261633	na	1	1	2	0	6	4
ENSG00000261634	na	9	10	6	5	12	5
ENSG00000261635	na	2	4	3	0	3	2
ENSG00000261642	na	20	30	20	18	20	24
ENSG00000261643	na	42	52	35	40	47	43
ENSG00000261644	na	5	2	5	2	2	3
ENSG00000261645	DISC1FP1	0	2	0	0	0	1
ENSG00000261646	na	3	9	3	0	1	2
ENSG00000261647	IMPDH1P11	0	1	0	1	1	0
ENSG00000261649	GOLGA6L7P	3	4	3	5	3	2
ENSG00000261652	C15orf65	58	40	42	52	46	41
ENSG00000261653	na	3	7	6	4	6	4
ENSG00000261654	na	83	101	96	66	89	99
ENSG00000261655	na	2	3	4	4	2	3
ENSG00000261656	BEAN1-AS1	0	0	0	0	0	1
ENSG00000261659	na	61	84	57	61	66	69
ENSG00000261662	na	28	23	18	8	16	14
ENSG00000261663	na	92	113	105	74	100	121
ENSG00000261664	TTC39A-AS1	53	44	29	26	47	49
ENSG00000261665	TUBAP4	0	0	0	0	3	1
ENSG00000261668	na	7	10	5	4	2	11
ENSG00000261669	na	8	18	15	11	15	11
ENSG00000261670	na	26	42	25	32	41	45
ENSG00000261671	na	2	7	5	0	6	2
ENSG00000261673	na	0	1	0	0	1	0
ENSG00000261678	SCRT1	6	9	8	7	9	8
ENSG00000261680	na	0	0	0	0	1	0
ENSG00000261683	LINC00838	1	1	1	0	0	1
ENSG00000261687	na	0	0	0	0	0	2
ENSG00000261692	na	4	4	1	2	1	6
ENSG00000261693	na	18	25	18	13	25	29
ENSG00000261697	na	0	2	0	0	1	1
ENSG00000261701	HPR	2	0	0	1	1	1
ENSG00000261706	LINC00165	0	1	0	2	0	2
ENSG00000261707	na	4	5	6	4	5	2
ENSG00000261713	SSTR5-AS1	33	31	18	17	22	26
ENSG00000261714	na	1	4	1	1	0	3
ENSG00000261716	na	2405	3244	2414	1565	2784	2673
ENSG00000261723	na	10	12	8	2	2	3
ENSG00000261727	na	0	1	0	0	0	0
ENSG00000261728	na	6	17	7	7	11	13
ENSG00000261729	na	1	0	0	0	0	1
ENSG00000261732	na	31	60	40	22	38	41
ENSG00000261734	na	4	8	2	2	0	0
ENSG00000261736	na	2	3	1	1	5	6
ENSG00000261737	na	8	23	9	11	14	10
ENSG00000261739	GOLGA8S	7	13	10	4	11	5
ENSG00000261740	na	252	262	216	196	259	234
ENSG00000261742	LINC00922	1	3	4	4	5	3
ENSG00000261744	na	14	21	14	11	16	17
ENSG00000261751	na	4	11	8	2	5	5
ENSG00000261752	AGGF1P8	0	0	1	0	0	0
ENSG00000261754	na	91	83	58	64	80	56
ENSG00000261758	na	14	19	16	10	14	17
ENSG00000261761	na	0	0	0	1	0	1
ENSG00000261762	na	202	196	224	186	207	213
ENSG00000261763	na	9	10	3	3	4	6
ENSG00000261764	KRT18P18	3	10	9	6	13	8
ENSG00000261765	na	38	30	27	29	30	40
ENSG00000261766	na	30	20	20	18	21	17
ENSG00000261770	na	8	15	9	6	9	12
ENSG00000261773	na	8	10	13	4	8	14
ENSG00000261774	na	2	2	1	0	0	0
ENSG00000261775	na	9	15	10	1	12	11
ENSG00000261776	na	88	41	87	68	79	60
ENSG00000261777	na	62	63	41	37	62	57
ENSG00000261780	na	4	3	1	1	2	2
ENSG00000261782	na	0	0	1	0	0	0
ENSG00000261783	na	39	24	27	26	41	47
ENSG00000261786	na	1	0	0	0	0	0
ENSG00000261787	TCF24	209	254	206	149	243	212
ENSG00000261789	na	11	34	28	21	31	23
ENSG00000261790	na	0	0	1	2	1	0
ENSG00000261794	GOLGA8H	2	0	0	0	1	2
ENSG00000261795	na	1	1	0	0	1	0
ENSG00000261797	na	0	1	0	0	0	0
ENSG00000261798	na	13	13	10	6	9	16
ENSG00000261799	na	135	149	135	93	135	139
ENSG00000261801	LOXL1-AS1	1801	1739	1812	1689	2376	1703
ENSG00000261803	na	1	1	0	0	0	0
ENSG00000261804	na	113	124	132	79	106	119
ENSG00000261807	na	2	13	6	4	6	5
ENSG00000261812	TUBB8P7	14	34	20	9	27	26
ENSG00000261813	na	1	2	1	1	3	3
ENSG00000261817	na	0	0	0	0	1	0
ENSG00000261819	na	37	50	47	28	35	41
ENSG00000261821	na	5	5	8	8	12	9
ENSG00000261823	na	0	0	1	1	2	4
ENSG00000261824	LINC00662	232	231	160	154	210	204
ENSG00000261826	na	6	9	9	7	12	13
ENSG00000261829	na	8	9	7	2	4	7
ENSG00000261831	na	0	0	0	0	2	0
ENSG00000261832	na	12	12	6	7	8	8
ENSG00000261835	na	1	0	1	1	0	0
ENSG00000261837	na	3	4	5	4	3	4
ENSG00000261838	na	2	8	0	5	5	4
ENSG00000261839	na	3	3	7	0	2	2
ENSG00000261840	na	71	74	65	49	72	86
ENSG00000261842	na	1	1	0	0	1	0
ENSG00000261848	na	24	35	27	13	27	23
ENSG00000261857	MIA	0	0	0	0	0	1
ENSG00000261863	na	0	0	0	0	0	1
ENSG00000261864	na	3	7	2	1	0	4
ENSG00000261868	MFSD1P1	17	11	20	12	10	16
ENSG00000261872	na	0	4	4	3	1	4
ENSG00000261873	na	8	9	2	2	5	3
ENSG00000261879	na	38	51	30	25	37	44
ENSG00000261884	na	50	62	44	38	51	61
ENSG00000261886	na	1	3	3	2	6	4
ENSG00000261888	na	119	130	108	59	116	118
ENSG00000261889	na	45	59	35	31	52	40
ENSG00000261898	na	0	0	3	0	0	1
ENSG00000261904	na	2	0	2	1	0	0
ENSG00000261916	na	9	9	5	5	7	3
ENSG00000261924	na	17	21	17	8	11	19
ENSG00000261934	PCDHGA9	84	132	84	52	111	97
ENSG00000261939	LARP7P2	0	0	0	0	0	1
ENSG00000261949	GFY	0	1	1	0	0	0
ENSG00000261963	na	0	0	0	2	0	1
ENSG00000261970	na	6	6	9	5	5	3
ENSG00000261971	MMP25-AS1	435	490	388	260	389	532
ENSG00000261978	na	0	1	1	0	0	1
ENSG00000261996	na	8	4	7	5	3	5
ENSG00000261997	na	7	3	8	2	8	5
ENSG00000262001	DLGAP1-AS2	68	67	53	75	59	58
ENSG00000262003	na	0	1	1	1	1	2
ENSG00000262006	na	1	2	4	4	1	2
ENSG00000262020	na	0	3	1	0	0	1
ENSG00000262038	na	0	5	2	2	1	2
ENSG00000262039	na	3	12	4	4	13	9
ENSG00000262049	na	243	209	218	127	236	234
ENSG00000262050	na	3	4	5	2	8	4
ENSG00000262061	na	0	5	3	2	1	0
ENSG00000262074	SNORD3B-2	1	2	4	1	5	1
ENSG00000262075	na	0	2	1	3	0	1
ENSG00000262079	na	10	6	7	5	7	9
ENSG00000262081	IL9RP4	0	0	0	0	0	1
ENSG00000262089	na	14	13	11	10	9	14
ENSG00000262094	na	122	140	167	98	158	155
ENSG00000262096	PCDHB19P	32	47	28	11	26	27
ENSG00000262097	na	0	0	0	0	2	1
ENSG00000262098	na	1	2	0	1	2	1
ENSG00000262099	na	0	1	0	0	0	0
ENSG00000262106	OR1D3P	0	1	0	0	0	0
ENSG00000262115	na	6	4	4	3	3	8
ENSG00000262116	na	1	0	0	0	0	0
ENSG00000262118	na	18	36	33	14	23	18
ENSG00000262119	na	5	4	1	8	2	4
ENSG00000262133	na	0	1	0	0	0	0
ENSG00000262136	na	65	56	69	33	68	61
ENSG00000262140	na	1	4	0	0	1	1
ENSG00000262141	na	0	2	0	0	1	1
ENSG00000262147	na	24	21	31	9	24	28
ENSG00000262151	na	1	1	0	1	1	0
ENSG00000262152	na	58	88	55	53	74	75
ENSG00000262155	na	42	65	45	29	41	71
ENSG00000262165	na	13	16	14	6	17	10
ENSG00000262171	na	9	14	8	5	7	10
ENSG00000262172	na	6	3	3	4	3	7
ENSG00000262179	na	0	1	0	1	0	0
ENSG00000262180	OCLM	36	50	47	28	42	37
ENSG00000262185	na	28	39	39	26	32	34
ENSG00000262187	na	0	0	0	2	0	0
ENSG00000262188	na	38	32	29	21	29	27
ENSG00000262198	na	2	4	4	1	4	4
ENSG00000262202	na	2	1	1	4	2	2
ENSG00000262209	PCDHGB3	106	179	92	64	134	132
ENSG00000262213	na	0	1	1	0	2	2
ENSG00000262222	na	54	48	53	28	61	52
ENSG00000262223	na	21	49	26	16	24	29
ENSG00000262227	na	24	24	27	15	27	17
ENSG00000262228	na	30	40	30	25	39	43
ENSG00000262246	CORO7	263	237	231	197	242	274
ENSG00000262248	na	16	17	10	8	11	14
ENSG00000262251	na	98	111	86	70	100	97
ENSG00000262259	na	0	0	0	1	0	0
ENSG00000262262	na	1	0	0	0	0	0
ENSG00000262265	na	0	0	1	2	1	2
ENSG00000262292	na	1	2	4	0	0	2
ENSG00000262294	na	2	1	3	1	1	1
ENSG00000262296	na	0	0	0	0	0	1
ENSG00000262298	na	7	12	6	10	17	10
ENSG00000262304	na	3	7	3	0	3	1
ENSG00000262312	na	22	32	21	15	16	21
ENSG00000262313	na	1	1	2	0	1	1
ENSG00000262316	na	1	1	0	0	2	0
ENSG00000262319	na	1	0	1	0	1	1
ENSG00000262322	na	0	1	0	0	0	0
ENSG00000262333	HNRNPA1P16	179	132	140	92	177	150
ENSG00000262339	na	1	4	1	2	2	5
ENSG00000262352	na	0	0	2	0	0	0
ENSG00000262358	na	7	6	3	4	6	3
ENSG00000262362	na	21	31	22	13	23	21
ENSG00000262366	NDUFA3P6	0	0	0	0	1	0
ENSG00000262370	na	18	16	13	16	13	8
ENSG00000262372	na	6	11	7	6	10	8
ENSG00000262380	na	3	4	4	1	2	3
ENSG00000262381	na	0	1	1	1	0	0
ENSG00000262402	na	0	1	2	0	0	1
ENSG00000262406	MMP12	0	0	0	0	1	0
ENSG00000262408	na	1	1	0	2	0	1
ENSG00000262410	na	55	46	56	45	55	49
ENSG00000262412	na	22	15	13	7	21	15
ENSG00000262420	na	7	14	8	23	11	17
ENSG00000262429	na	0	0	0	0	1	0
ENSG00000262434	na	6	7	7	4	8	10
ENSG00000262445	na	18	16	11	6	10	9
ENSG00000262454	na	166	182	130	191	211	131
ENSG00000262468	LINC01569	461	525	392	286	468	452
ENSG00000262470	TVP23CP2	0	1	0	3	0	1
ENSG00000262477	na	0	0	1	0	1	1
ENSG00000262481	na	2	1	4	2	1	2
ENSG00000262482	na	7	9	9	9	7	14
ENSG00000262484	CCER2	21	18	19	12	24	28
ENSG00000262488	na	17	23	11	9	12	11
ENSG00000262492	na	0	1	0	0	3	1
ENSG00000262497	FAM187B2P	3	3	4	0	1	3
ENSG00000262503	na	87	121	81	72	121	78
ENSG00000262516	na	2	0	0	3	0	3
ENSG00000262519	TXNP4	1	1	3	0	3	0
ENSG00000262521	na	1	0	1	0	1	0
ENSG00000262528	na	1	0	1	2	0	1
ENSG00000262529	na	0	2	1	1	1	1
ENSG00000262539	na	0	0	0	1	0	1
ENSG00000262543	na	0	0	1	1	2	0
ENSG00000262558	na	4	5	2	3	1	3
ENSG00000262576	PCDHGA4	210	270	156	148	243	182
ENSG00000262580	na	238	247	191	137	172	244
ENSG00000262583	na	6	11	6	2	11	10
ENSG00000262585	na	28	29	25	18	21	33
ENSG00000262587	na	127	139	120	82	126	112
ENSG00000262619	LINC00621	9	11	14	3	10	7
ENSG00000262621	na	1	3	3	0	4	3
ENSG00000262623	na	0	2	3	0	0	3
ENSG00000262636	na	3	7	3	2	5	1
ENSG00000262648	PHBP15	4	4	5	1	2	3
ENSG00000262652	na	17	36	22	21	28	34
ENSG00000262655	SPON1	10	15	12	13	15	10
ENSG00000262662	na	1	0	2	1	0	1
ENSG00000262663	na	24	27	18	20	18	20
ENSG00000262668	na	0	0	0	0	0	1
ENSG00000262670	na	0	0	0	1	0	0
ENSG00000262678	na	10	8	8	3	8	6
ENSG00000262681	na	0	4	0	0	1	0
ENSG00000262686	GLIS2-AS1	10	7	4	4	5	8
ENSG00000262691	na	68	64	70	49	54	58
ENSG00000262692	na	26	33	22	21	30	27
ENSG00000262693	na	13	12	10	12	11	12
ENSG00000262700	na	2	1	2	1	1	3
ENSG00000262703	na	94	89	96	61	97	99
ENSG00000262708	na	0	0	0	0	0	1
ENSG00000262712	na	54	41	44	37	47	50
ENSG00000262714	na	59	112	81	45	95	91
ENSG00000262728	na	6	5	4	2	3	3
ENSG00000262732	na	15	13	12	11	20	19
ENSG00000262759	MRPS21P9	1	2	0	0	0	3
ENSG00000262766	na	89	120	68	54	86	82
ENSG00000262768	na	9	13	15	9	11	12
ENSG00000262769	na	0	3	1	0	1	1
ENSG00000262772	na	142	151	109	85	138	154
ENSG00000262777	na	11	11	10	5	13	10
ENSG00000262786	na	2	1	3	2	1	2
ENSG00000262801	na	8	10	15	13	12	12
ENSG00000262803	na	0	1	1	1	0	1
ENSG00000262810	na	5	1	2	2	1	0
ENSG00000262814	MRPL12	482	421	449	378	465	495
ENSG00000262815	na	21	16	14	11	11	15
ENSG00000262823	na	9	16	4	11	14	12
ENSG00000262833	na	11	19	8	10	16	16
ENSG00000262837	na	1	0	0	1	0	1
ENSG00000262848	na	58	58	63	58	66	47
ENSG00000262869	na	0	1	1	0	0	0
ENSG00000262870	CYCSP40	0	0	0	0	1	0
ENSG00000262873	na	2	10	5	3	1	2
ENSG00000262874	C19orf84	2	1	0	4	0	1
ENSG00000262877	na	250	291	254	158	233	365
ENSG00000262879	na	388	534	393	348	518	479
ENSG00000262881	na	2	5	2	1	0	1
ENSG00000262884	na	31	35	19	29	47	26
ENSG00000262888	na	16	9	12	7	14	10
ENSG00000262898	na	1	0	0	0	0	3
ENSG00000262902	na	60	75	29	42	75	66
ENSG00000262903	na	54	74	56	35	46	96
ENSG00000262904	TMPOP2	65	121	70	55	104	101
ENSG00000262905	na	1	2	3	1	2	1
ENSG00000262919	FAM58A	894	868	1025	667	977	936
ENSG00000262920	na	0	0	3	1	0	1
ENSG00000262921	na	0	0	1	1	0	1
ENSG00000262943	ALOX12P2	856	1383	820	643	1120	985
ENSG00000262952	na	2	0	1	0	1	2
ENSG00000262953	EIF4A1P9	3	3	3	5	2	3
ENSG00000262959	RPL23AP86	1	3	2	1	1	4
ENSG00000262962	KARSP3	0	0	0	0	0	1
ENSG00000262966	na	10	14	8	5	9	10
ENSG00000262974	na	0	0	1	0	0	0
ENSG00000262979	na	35	52	35	17	42	48
ENSG00000262999	na	3	11	5	4	11	7
ENSG00000263001	GTF2I	4355	5212	3959	3335	5050	4134
ENSG00000263002	ZNF234	423	512	462	313	474	475
ENSG00000263004	na	203	192	181	89	195	225
ENSG00000263006	ROCK1P1	17	21	12	8	10	18
ENSG00000263011	na	12	8	7	10	9	3
ENSG00000263013	na	96	119	119	68	118	126
ENSG00000263015	na	0	0	2	0	0	0
ENSG00000263033	na	7	6	3	6	6	4
ENSG00000263045	na	0	1	0	0	0	1
ENSG00000263050	na	20	21	12	11	22	21
ENSG00000263063	na	3	5	6	3	3	0
ENSG00000263069	na	67	100	87	53	95	82
ENSG00000263072	ZNF213-AS1	625	669	514	400	643	586
ENSG00000263080	na	34	34	23	16	29	39
ENSG00000263082	na	0	0	0	0	1	0
ENSG00000263089	na	40	30	20	23	21	21
ENSG00000263096	na	2	1	0	3	3	2
ENSG00000263098	na	1	1	1	2	1	2
ENSG00000263105	na	14	18	19	8	15	20
ENSG00000263120	na	18	27	19	12	25	22
ENSG00000263126	na	18	30	24	14	23	37
ENSG00000263142	LRRC37A17P	124	167	121	81	171	167
ENSG00000263154	na	1	2	1	0	0	2
ENSG00000263155	MYZAP	29	24	29	30	27	42
ENSG00000263159	na	1	0	0	0	0	2
ENSG00000263164	na	19	31	15	13	22	20
ENSG00000263167	na	0	2	1	1	2	1
ENSG00000263177	na	18	25	22	17	25	21
ENSG00000263179	HNRNPCP4	3	3	3	4	5	5
ENSG00000263189	na	3	6	3	3	1	3
ENSG00000263198	na	48	53	34	28	58	45
ENSG00000263219	RYKP1	2	2	4	2	3	2
ENSG00000263220	na	2	6	2	6	6	9
ENSG00000263232	ATP5A1P3	1	5	1	4	4	2
ENSG00000263234	na	2	5	6	7	4	4
ENSG00000263235	na	61	56	55	48	63	52
ENSG00000263241	na	2	0	0	0	0	1
ENSG00000263257	na	1	2	0	1	1	1
ENSG00000263264	na	1	2	2	1	1	1
ENSG00000263266	RPS7P1	34	45	31	27	40	41
ENSG00000263272	na	283	311	250	181	307	265
ENSG00000263276	na	19	23	14	23	13	26
ENSG00000263280	na	20	20	17	21	15	19
ENSG00000263293	na	0	0	2	0	1	2
ENSG00000263300	na	2	4	2	5	6	4
ENSG00000263305	na	0	1	0	0	0	0
ENSG00000263307	na	17	14	16	7	15	23
ENSG00000263316	na	40	63	33	19	52	29
ENSG00000263321	na	8	4	5	4	5	3
ENSG00000263325	na	3	6	3	4	6	3
ENSG00000263326	na	24	22	20	14	25	20
ENSG00000263327	TAPT1-AS1	52	88	63	42	69	57
ENSG00000263335	na	25	24	8	7	17	15
ENSG00000263338	na	3	5	2	2	3	3
ENSG00000263342	na	0	1	0	2	1	0
ENSG00000263343	na	1	1	0	0	1	0
ENSG00000263345	na	142	161	121	103	123	154
ENSG00000263355	AKR1B10P2	1	1	0	1	0	1
ENSG00000263360	RN7SL134P	6	6	8	2	5	8
ENSG00000263361	MIR378H	1	4	1	3	4	3
ENSG00000263365	na	1	0	1	0	1	0
ENSG00000263366	ABHD17AP5	0	0	2	0	1	0
ENSG00000263368	na	2	2	1	3	1	2
ENSG00000263369	na	1	1	0	1	0	0
ENSG00000263370	na	4	1	2	1	2	2
ENSG00000263386	na	3	4	3	1	4	6
ENSG00000263388	na	1	1	1	0	0	1
ENSG00000263393	na	7	4	3	6	2	5
ENSG00000263394	na	0	0	0	0	0	1
ENSG00000263396	na	0	0	1	0	0	0
ENSG00000263400	TMEM220-AS1	10	15	12	10	9	16
ENSG00000263406	na	5	8	3	3	8	6
ENSG00000263407	MIR4660	0	1	0	0	1	0
ENSG00000263409	MIR4747	0	0	0	0	1	0
ENSG00000263410	RN7SL460P	2	2	0	1	3	0
ENSG00000263412	na	132	119	117	84	128	132
ENSG00000263422	na	107	128	94	69	115	109
ENSG00000263425	na	0	0	1	0	0	0
ENSG00000263427	na	2	0	0	2	2	0
ENSG00000263429	LINC00675	7	10	5	3	8	6
ENSG00000263432	RN7SL689P	8	9	9	5	12	19
ENSG00000263436	MIR3158-1	0	0	1	0	0	0
ENSG00000263437	na	0	0	0	1	0	0
ENSG00000263439	MIR4753	0	0	1	0	0	0
ENSG00000263443	na	0	0	0	1	0	1
ENSG00000263456	MIR5189	0	1	0	1	0	0
ENSG00000263459	na	0	3	3	0	3	3
ENSG00000263460	BOD1P1	0	1	0	0	0	0
ENSG00000263466	na	11	21	17	6	8	18
ENSG00000263468	MIR3130-1	1	2	0	0	0	0
ENSG00000263472	na	2	0	2	5	1	1
ENSG00000263475	na	0	0	1	0	0	1
ENSG00000263477	na	0	4	1	0	2	5
ENSG00000263478	na	1	1	1	2	1	3
ENSG00000263488	na	0	2	0	0	0	1
ENSG00000263490	RN7SL155P	2	2	0	1	0	2
ENSG00000263493	na	5	3	3	0	1	2
ENSG00000263494	na	17	12	14	15	16	25
ENSG00000263497	na	0	1	3	2	0	2
ENSG00000263499	na	1	2	3	3	4	3
ENSG00000263501	na	0	1	1	0	0	0
ENSG00000263502	na	0	1	0	0	0	0
ENSG00000263508	na	0	0	0	1	0	0
ENSG00000263511	MIR5699	1	1	1	0	0	0
ENSG00000263525	na	0	0	0	0	1	1
ENSG00000263527	MIR4526	0	0	0	1	0	0
ENSG00000263531	na	12	4	8	5	6	7
ENSG00000263537	RN7SL387P	1	2	0	4	1	0
ENSG00000263539	na	0	1	0	1	0	1
ENSG00000263540	MIR5582	0	5	1	1	2	2
ENSG00000263551	na	15	16	17	9	13	22
ENSG00000263555	na	2	6	3	1	1	2
ENSG00000263557	na	0	1	0	0	0	0
ENSG00000263558	RN7SL716P	2	2	2	6	2	2
ENSG00000263563	UBBP4	24	33	24	17	36	38
ENSG00000263567	na	13	13	4	2	2	6
ENSG00000263569	na	3	4	3	4	3	3
ENSG00000263577	na	0	0	0	0	0	1
ENSG00000263582	na	1	2	0	0	0	0
ENSG00000263586	HID1-AS1	0	5	0	2	2	4
ENSG00000263587	na	1	2	1	1	2	0
ENSG00000263588	na	3	6	4	1	5	6
ENSG00000263590	na	35	36	21	27	29	25
ENSG00000263591	na	0	0	0	1	1	0
ENSG00000263593	MIR4804	0	0	0	0	0	1
ENSG00000263595	RN7SL823P	2	2	0	0	1	1
ENSG00000263596	na	1	0	0	0	3	0
ENSG00000263597	MIR3936	5	2	5	2	3	4
ENSG00000263599	na	3	3	5	4	9	6
ENSG00000263603	na	15	17	9	11	11	17
ENSG00000263606	na	6	6	1	0	3	3
ENSG00000263607	na	10	6	11	2	7	8
ENSG00000263608	RN7SL353P	5	2	5	5	6	3
ENSG00000263612	na	8	5	3	3	4	1
ENSG00000263621	na	3	7	10	5	5	4
ENSG00000263624	na	10	7	8	4	13	10
ENSG00000263626	na	11	6	6	2	8	3
ENSG00000263627	PPP4R1-AS1	1	2	1	0	1	1
ENSG00000263633	na	13	17	7	11	9	9
ENSG00000263635	na	1	0	1	0	0	0
ENSG00000263636	na	0	1	0	0	0	0
ENSG00000263639	MSMB	150	97	51	64	83	81
ENSG00000263642	MIR4802	0	0	1	0	0	0
ENSG00000263644	na	0	0	1	0	0	1
ENSG00000263645	na	0	2	0	1	2	2
ENSG00000263648	na	0	1	3	0	1	1
ENSG00000263650	na	1	1	0	0	0	1
ENSG00000263651	na	1	1	2	0	3	1
ENSG00000263654	na	2	6	7	0	1	3
ENSG00000263656	na	0	2	1	2	0	1
ENSG00000263657	na	6	10	6	4	3	7
ENSG00000263659	na	2	8	7	3	7	2
ENSG00000263660	na	3	5	2	0	4	4
ENSG00000263661	na	0	0	3	1	1	0
ENSG00000263669	RN7SL470P	4	5	5	6	3	4
ENSG00000263672	RN7SL750P	1	2	2	1	0	3
ENSG00000263674	na	0	0	0	1	0	0
ENSG00000263675	MIR5581	5	5	3	5	5	5
ENSG00000263678	na	1	0	0	0	0	0
ENSG00000263680	na	2	3	4	3	6	8
ENSG00000263681	MIR3197	0	1	0	0	0	1
ENSG00000263685	na	2	2	1	0	1	3
ENSG00000263691	na	0	0	1	0	0	1
ENSG00000263693	MIR3161	0	0	1	0	1	1
ENSG00000263694	na	3	6	2	2	0	2
ENSG00000263697	MIR3621	1	2	1	3	0	0
ENSG00000263706	na	11	12	4	5	11	11
ENSG00000263708	na	1	0	0	0	0	0
ENSG00000263709	na	0	1	0	1	2	0
ENSG00000263711	na	4	7	5	4	2	5
ENSG00000263712	MIR4639	1	4	2	2	3	1
ENSG00000263713	na	0	1	2	0	2	1
ENSG00000263717	na	0	2	0	0	0	0
ENSG00000263718	na	9	17	18	10	27	17
ENSG00000263723	na	0	1	0	0	0	0
ENSG00000263727	na	5	6	11	9	8	7
ENSG00000263731	na	60	68	72	46	65	65
ENSG00000263737	na	0	0	0	2	1	2
ENSG00000263738	na	0	1	0	0	0	0
ENSG00000263740	RN7SL4P	4	28	33	4	2	25
ENSG00000263742	MIR3165	0	1	2	0	0	0
ENSG00000263745	na	2	1	1	1	1	3
ENSG00000263749	OOSP1P2	0	0	0	0	1	0
ENSG00000263751	na	0	1	0	0	0	0
ENSG00000263752	MIR3133	2	0	0	0	0	0
ENSG00000263753	LINC00667	83	97	85	74	79	91
ENSG00000263754	na	2	6	1	3	2	2
ENSG00000263759	na	0	1	3	1	0	0
ENSG00000263761	GDF2	0	0	0	0	1	0
ENSG00000263765	na	1	0	0	0	2	1
ENSG00000263766	na	41	30	24	21	29	27
ENSG00000263769	na	0	5	1	0	2	6
ENSG00000263770	na	0	2	1	1	2	0
ENSG00000263779	na	7	4	5	7	5	7
ENSG00000263781	na	2	6	3	0	2	5
ENSG00000263786	na	65	89	67	55	57	63
ENSG00000263787	na	5	6	3	7	8	7
ENSG00000263796	na	9	16	7	5	6	12
ENSG00000263800	MIR5684	1	0	1	0	1	0
ENSG00000263804	na	1	3	3	2	5	2
ENSG00000263809	na	8	9	8	6	7	13
